length,result,first_move
43,0.0,e4
54,1.0,g3
129,0.5,e4
56,1.0,e4
18,1.0,e4
155,0.5,e4
22,1.0,e4
59,0.0,e4
13,0.0,d4
395,1.0,Nf3
59,0.0,d4
101,0.0,d4
14,0.0,e4
231,0.5,e4
13,0.0,e4
103,0.5,e4
21,0.0,h4
447,1.0,Nh3
12,1.0,e4
23,0.0,e4
82,1.0,c4
31,1.0,e4
27,0.0,h4
174,0.5,d4
10,1.0,e4
23,0.0,e4
363,1.0,e4
25,0.0,c4
143,1.0,b4
69,0.5,e4
18,1.0,e3
61,0.0,e4
96,1.0,e4
60,1.0,d4
450,0.5,e4
108,0.5,e4
219,0.5,g3
21,0.0,e4
21,0.0,Nh3
135,0.0,e3
111,0.5,e3
73,0.0,e3
90,0.5,a4
22,1.0,d4
82,0.5,Nf3
11,0.0,b4
13,0.0,e4
84,0.5,e4
135,0.5,e4
140,0.5,Nf3
7,0.0,a4
354,0.0,g3
28,1.0,e4
343,1.0,e4
80,0.5,e4
390,0.0,Nh3
102,0.5,e4
27,0.0,d4
78,1.0,c3
309,1.0,e3
351,1.0,e4
68,0.5,e4
106,0.5,g3
18,1.0,e4
21,0.0,e4
450,0.5,g3
23,0.0,e4
105,1.0,e4
98,0.5,e4
99,0.5,h4
56,1.0,e4
58,1.0,e4
23,0.0,e4
31,0.0,d4
351,1.0,e3
56,1.0,e4
179,0.5,Nf3
30,1.0,e3
65,0.0,e4
96,0.5,Nf3
16,1.0,h3
89,0.5,e4
450,0.5,g3
123,0.0,e4
21,0.0,Nc3
16,1.0,c3
131,0.5,e4
43,0.0,e4
17,0.0,e4
19,0.0,b3
121,0.5,a3
77,0.5,b3
450,0.5,b4
29,0.0,d4
450,0.5,e4
78,0.5,h4
376,0.0,Nf3
51,0.0,b3
158,0.5,e4
24,1.0,g3
20,1.0,e4
30,1.0,e4
73,0.0,Na3
87,0.5,e4
110,1.0,e4
110,0.5,Nf3
119,0.0,e4
29,0.0,e4
32,1.0,c4
127,0.5,e4
65,1.0,e4
450,0.5,d4
196,0.5,d4
28,1.0,e4
72,0.5,c3
6,1.0,e4
126,0.5,e4
24,1.0,e4
15,0.0,e4
16,1.0,e4
16,1.0,b3
8,1.0,e4
330,0.0,c4
27,0.0,g3
17,0.0,e4
14,1.0,e4
50,1.0,e4
28,1.0,Nf3
10,1.0,e4
104,0.0,g3
178,0.5,c4
347,0.5,e4
16,1.0,Nf3
53,0.0,Nf3
12,1.0,e4
15,0.0,e4
34,1.0,e4
24,1.0,b3
30,1.0,e4
69,1.0,e4
93,0.5,e4
166,0.5,a4
119,1.0,e4
78,0.5,e4
106,1.0,e4
279,1.0,e4
119,0.0,e4
94,1.0,e4
10,1.0,e4
26,1.0,g3
21,0.0,e4
77,0.0,Nc3
72,1.0,e4
78,0.5,e4
17,0.0,e4
26,1.0,e4
56,0.0,g3
24,1.0,e4
143,0.5,e4
63,0.5,e4
103,0.5,e4
324,0.0,e4
129,0.5,a3
69,0.5,e4
30,1.0,c3
112,1.0,g3
363,1.0,e4
27,0.0,e4
450,0.5,e4
18,1.0,e4
213,0.5,Nf3
289,1.0,Nf3
98,1.0,e4
24,1.0,c4
57,1.0,e4
8,1.0,e4
152,0.5,b3
50,0.5,e4
67,0.0,e4
37,0.0,e4
80,0.5,e4
10,1.0,e4
358,0.0,e4
29,0.0,d4
81,0.0,Nf3
28,1.0,e4
299,1.0,e4
58,1.0,e4
6,1.0,e4
133,0.5,d3
113,0.5,c4
107,0.5,e4
40,1.0,e3
15,0.0,e4
150,0.5,e4
178,0.5,e4
18,1.0,e4
142,1.0,d4
29,0.0,e4
21,0.0,e4
69,0.0,e4
21,0.0,g3
40,1.0,a3
322,0.0,e4
34,1.0,e4
30,1.0,e4
185,0.5,e4
34,1.0,e4
265,1.0,d4
12,1.0,e4
198,0.5,e4
16,1.0,e4
150,0.0,d4
11,0.0,c4
450,0.5,e4
47,0.0,a4
127,0.5,d4
31,0.0,a3
48,0.0,e4
100,0.5,d4
138,0.5,d4
12,1.0,e4
14,1.0,e4
70,1.0,e4
131,1.0,e4
90,0.5,d4
6,1.0,e4
33,0.0,e4
66,1.0,c3
136,0.5,e4
393,1.0,e4
60,1.0,c4
85,0.5,c4
94,0.5,Nf3
152,1.0,e4
154,0.0,e4
144,0.5,e4
450,0.5,e4
10,1.0,e4
58,0.5,e4
29,0.0,a4
25,0.0,Nf3
15,0.0,e4
23,0.0,Nc3
15,0.0,e4
32,1.0,Nf3
29,0.0,e4
15,0.0,e4
325,1.0,g3
17,0.0,e4
25,0.0,c4
100,1.0,e4
65,1.0,e4
22,1.0,e4
3,0.0,e4
28,1.0,e4
42,1.0,e4
115,0.5,e4
98,0.5,d4
114,0.5,a3
23,0.0,h3
141,0.5,c4
7,0.0,f3
148,0.0,c3
85,1.0,c4
407,1.0,e4
98,1.0,e3
104,0.5,c4
69,0.0,e3
89,0.0,e4
28,1.0,e4
29,0.0,a3
450,0.5,e4
43,0.0,e4
268,0.0,c4
49,0.0,e4
14,1.0,e4
16,1.0,e4
99,0.0,e4
111,1.0,e4
18,1.0,d4
111,0.5,e4
27,0.0,c3
110,0.5,e4
79,0.0,e4
73,0.5,Nf3
24,1.0,a3
15,0.0,d4
28,1.0,e4
89,0.0,c3
195,0.5,e4
28,1.0,e4
28,1.0,c4
154,0.5,e4
26,1.0,e4
6,1.0,e4
399,1.0,e4
24,1.0,Nc3
22,1.0,a3
123,0.5,e4
136,0.5,e4
12,1.0,e4
26,1.0,e4
76,0.5,e4
36,1.0,e4
13,0.0,Nf3
337,1.0,e4
25,0.0,e4
59,1.0,e4
18,1.0,e4
165,0.5,Nf3
99,0.0,e4
68,0.5,e4
36,1.0,e4
56,1.0,c4
22,1.0,e4
23,0.0,e4
16,1.0,e4
22,1.0,e3
24,1.0,e4
12,1.0,e4
402,0.0,g3
17,0.0,e4
20,1.0,e4
26,0.0,e4
17,0.0,Nf3
18,1.0,e4
126,0.0,a3
152,0.0,e4
110,0.5,c4
11,0.0,e4
21,0.0,d4
273,1.0,e4
123,0.0,e4
78,0.5,e4
128,0.5,e4
89,1.0,e4
95,0.0,b3
26,1.0,e4
14,1.0,e4
28,1.0,e4
41,1.0,e4
18,1.0,e4
186,0.5,e4
88,1.0,g3
22,1.0,e4
125,0.5,d4
416,0.0,c4
348,0.0,d4
151,0.0,Nf3
22,0.0,e4
99,0.5,e3
342,0.0,d4
89,0.0,e4
98,0.5,c4
112,0.5,e4
148,1.0,c4
129,0.5,Nf3
74,1.0,e4
21,0.0,e4
150,0.5,e4
24,1.0,e4
10,1.0,e4
28,1.0,e4
23,0.0,e4
142,0.5,e4
19,0.0,e4
41,0.0,e4
108,0.5,Nf3
82,0.5,Nf3
24,1.0,Nf3
72,0.5,g3
110,1.0,e4
11,0.0,a3
20,1.0,g3
19,0.0,h3
12,1.0,e4
15,0.0,e4
417,1.0,d3
99,0.0,e4
115,0.0,e4
70,1.0,e4
76,1.0,h3
100,0.5,Nf3
112,1.0,e4
18,1.0,e4
354,0.0,e4
85,1.0,e4
22,1.0,d4
115,1.0,e3
347,1.0,e4
24,1.0,d4
111,0.5,d4
376,0.0,e4
30,1.0,e4
107,0.0,g3
20,1.0,e4
450,0.5,Nh3
13,0.0,c3
399,1.0,Nc3
17,0.0,f4
71,1.0,f4
87,0.5,b3
20,1.0,e4
110,0.5,e4
79,0.0,e4
44,1.0,e4
98,0.0,e4
86,0.5,b4
157,0.0,e4
258,0.5,e4
24,1.0,d4
85,1.0,e4
34,1.0,e4
25,0.0,e4
26,1.0,d4
17,0.0,d4
50,1.0,e4
19,0.0,e4
72,1.0,e4
64,1.0,e4
19,0.0,d4
450,0.5,e4
59,1.0,e4
24,1.0,e4
17,0.0,e4
24,1.0,c4
147,0.5,e4
21,0.0,e4
13,0.0,Nf3
113,0.5,e4
34,1.0,e4
97,0.5,e4
20,1.0,d4
108,0.5,e4
16,1.0,c4
450,0.5,e4
77,0.5,e4
17,0.0,g3
120,0.0,e4
35,0.0,Nf3
15,0.0,e3
311,1.0,d4
111,0.5,Nf3
46,1.0,e3
85,0.5,g3
6,0.0,e4
29,0.0,e4
12,1.0,e4
75,0.5,f4
22,1.0,e4
113,0.5,e4
450,0.5,e4
7,0.0,b3
44,1.0,Nc3
23,0.0,c3
11,0.0,e4
27,0.0,g3
70,0.5,d4
26,1.0,g4
21,0.0,e4
144,1.0,d4
22,1.0,e4
248,0.0,h4
57,0.5,e4
132,1.0,e4
387,1.0,e4
51,0.0,e4
19,0.0,e4
81,0.0,e4
254,0.0,e4
16,1.0,e4
27,0.0,Nf3
7,0.0,e4
22,1.0,e4
20,1.0,e4
20,1.0,e4
14,1.0,c4
71,0.0,e3
6,1.0,b3
27,0.0,d4
16,1.0,e4
30,1.0,d4
29,0.0,e4
82,1.0,g3
86,1.0,e4
20,1.0,c4
74,1.0,d4
21,0.0,e4
113,0.5,d4
68,1.0,d4
196,0.5,b3
11,0.0,e4
15,0.0,e4
30,1.0,e4
13,1.0,e4
135,0.5,g3
30,1.0,c4
80,1.0,e4
98,1.0,b3
45,0.0,e4
85,0.0,Nf3
49,0.5,e4
9,0.0,a4
54,1.0,e4
92,1.0,h3
56,0.5,e4
33,0.0,e4
61,0.0,e4
20,1.0,c4
116,1.0,e4
15,0.0,e4
315,1.0,e4
14,1.0,e4
126,0.5,e4
397,1.0,e4
83,0.0,e4
25,0.0,f3
15,0.0,e4
80,0.5,e4
404,0.0,e4
46,1.0,g3
127,0.5,Nf3
54,1.0,e4
12,1.0,c4
20,1.0,e4
19,0.0,h3
26,1.0,e4
21,0.0,e4
22,1.0,Nc3
39,0.0,e4
28,1.0,g4
94,1.0,a4
124,0.5,Nh3
28,1.0,Nf3
93,0.5,e4
10,1.0,e4
389,1.0,e4
125,1.0,c4
33,1.0,e4
438,0.0,a3
21,0.0,d4
90,0.0,e4
30,1.0,a3
377,1.0,e4
40,1.0,e4
16,1.0,e4
12,1.0,g3
34,1.0,f4
124,0.5,e4
14,0.0,Nf3
191,1.0,e4
14,1.0,e4
22,1.0,e4
129,0.5,e4
4,1.0,d3
22,1.0,e4
22,1.0,e4
122,1.0,d3
22,1.0,e4
25,0.0,e4
17,1.0,e4
18,1.0,e4
242,0.5,e4
102,1.0,e4
98,1.0,Nf3
19,0.0,d4
27,0.0,e4
101,1.0,Nf3
22,1.0,e4
12,1.0,e4
25,0.0,c3
103,0.5,a3
68,1.0,e4
29,0.0,e4
33,0.0,e4
74,1.0,e4
27,0.0,c4
450,0.5,Nf3
152,0.5,d4
82,1.0,c4
50,0.0,e4
23,0.0,e4
11,0.0,a3
133,0.5,e4
43,0.0,a3
50,0.0,e4
17,0.0,e4
21,0.0,h4
33,1.0,d4
28,0.0,e4
17,0.0,e4
27,0.0,e3
46,1.0,e4
30,1.0,e4
26,1.0,e4
85,0.5,e4
24,1.0,e4
164,1.0,b3
22,1.0,b4
92,0.5,e4
43,0.0,Nf3
84,0.5,e4
29,0.0,d3
16,1.0,e4
28,1.0,e4
17,0.0,e4
22,1.0,c4
87,0.5,g3
81,0.5,e4
28,1.0,e4
297,1.0,e4
76,0.5,c3
17,0.0,e4
67,1.0,c4
23,0.0,g3
78,0.5,d4
24,1.0,e4
39,0.0,g3
27,0.0,e4
26,1.0,b3
23,0.0,Nf3
78,0.5,e4
22,1.0,a3
23,0.0,f3
26,1.0,Nf3
450,0.5,e4
446,0.0,e4
19,0.0,e4
96,0.5,Nf3
139,0.5,e4
411,1.0,d4
244,0.0,e3
408,0.0,e4
427,1.0,e4
310,0.0,a3
28,1.0,c4
141,0.5,e4
30,0.0,e4
112,0.5,e4
92,0.0,g3
276,0.0,e4
17,0.0,e4
9,0.0,e4
150,0.5,e4
11,0.0,g3
73,0.0,e4
99,1.0,e4
136,0.5,f4
28,1.0,e4
87,0.0,e4
103,0.5,e4
86,0.5,g3
16,1.0,e4
5,0.0,e4
29,0.0,d3
136,0.5,e3
35,0.0,e4
121,0.5,e4
14,1.0,e4
30,1.0,e4
24,1.0,e4
84,1.0,c4
30,1.0,e3
20,1.0,d4
317,1.0,e4
27,0.0,d4
23,0.0,Nf3
16,0.0,g4
79,1.0,c3
70,0.5,e4
384,0.0,e4
36,1.0,e4
96,1.0,d4
76,0.5,c4
29,0.0,e4
207,1.0,e4
130,0.5,d4
85,0.0,a3
30,1.0,e4
24,1.0,e4
144,0.5,c4
25,0.0,g3
21,0.0,c3
25,0.0,f4
13,1.0,e4
109,0.5,e4
28,1.0,e4
214,0.0,e4
74,1.0,Nf3
59,0.0,Nf3
80,1.0,g3
128,0.5,e4
24,1.0,c4
215,0.0,e4
119,0.5,d3
19,0.0,Na3
131,0.5,c3
25,0.0,e4
450,0.5,e4
76,0.5,Nh3
104,1.0,d4
178,0.5,d4
96,0.5,d4
47,0.0,e3
16,1.0,e4
13,0.0,e4
21,0.0,c4
328,0.0,e4
450,0.0,e4
73,0.0,e4
28,1.0,e4
28,1.0,e4
24,1.0,e4
12,1.0,e4
24,1.0,e4
10,1.0,e4
324,0.5,e4
155,0.0,h3
108,0.5,e4
21,0.0,d4
87,1.0,e3
154,0.5,c3
23,0.0,d4
115,0.0,e4
22,1.0,c4
91,0.5,e4
18,0.0,e4
421,1.0,e4
12,1.0,e4
86,0.5,d4
14,1.0,e4
14,1.0,e4
334,0.0,e4
119,0.0,Nf3
44,1.0,e4
130,0.5,c3
92,0.5,h3
42,0.0,d4
16,1.0,b4
28,1.0,e4
46,1.0,b4
55,0.0,e4
46,1.0,e4
14,1.0,e4
24,1.0,e3
80,0.5,d4
28,1.0,e4
39,1.0,d4
102,0.0,e4
450,0.5,e4
262,0.0,Nf3
50,0.5,e4
14,1.0,e4
21,0.0,c3
8,1.0,c4
87,0.5,e4
12,1.0,e4
332,0.0,e4
87,1.0,Nc3
141,0.5,d3
65,0.0,e4
42,1.0,g3
33,0.0,c4
79,0.0,d4
143,0.5,e3
190,1.0,e4
76,1.0,Nf3
450,0.5,e4
80,0.5,e4
14,1.0,e3
187,1.0,e4
332,0.0,c4
56,0.0,e4
27,0.0,Nf3
28,1.0,e4
30,1.0,e4
38,1.0,d3
23,0.0,d4
11,0.0,e4
36,0.0,g3
24,1.0,e4
95,0.5,e4
81,0.0,e4
110,1.0,d4
450,0.5,Nf3
88,1.0,e4
166,1.0,d4
100,0.5,b3
21,0.0,g3
17,0.0,e4
115,1.0,d4
30,1.0,e4
99,0.5,h4
104,0.0,e4
38,0.0,e3
12,1.0,Nc3
298,0.0,d4
134,0.5,e4
98,0.5,a3
25,0.0,e4
53,1.0,e3
165,1.0,c4
158,0.5,e4
25,0.0,d4
20,1.0,g3
150,0.5,e4
10,1.0,e4
101,0.0,e4
3,0.0,e4
344,0.0,Nf3
28,1.0,e4
213,0.5,f3
23,0.0,e4
115,0.5,Nf3
19,0.0,e4
182,0.5,g3
87,0.0,e4
22,1.0,e4
425,1.0,e4
29,0.0,e4
189,0.5,a3
32,1.0,d4
46,1.0,g3
61,1.0,g3
87,0.0,e4
121,0.5,e4
68,0.5,e4
30,1.0,a3
22,1.0,g3
68,1.0,e4
450,0.5,e4
97,1.0,e4
91,0.0,Na3
63,0.0,e4
84,0.5,e4
26,1.0,e4
22,1.0,Nf3
94,0.0,e4
90,0.5,d3
87,0.5,c3
28,1.0,Nf3
261,1.0,g3
105,0.5,e4
15,0.0,e4
11,0.0,e4
67,0.0,f4
147,1.0,d4
39,1.0,e4
94,1.0,e4
179,0.0,e4
31,0.0,c3
109,0.5,a3
102,1.0,c4
28,1.0,e4
26,1.0,e4
122,1.0,Nc3
394,0.0,e4
145,0.5,e4
20,1.0,h4
58,1.0,c4
138,1.0,Nf3
22,1.0,e4
443,1.0,e4
62,1.0,h3
99,0.5,e4
81,0.0,e4
49,0.0,e4
109,0.5,e4
87,0.0,e4
22,1.0,c4
28,1.0,e4
15,0.0,g3
22,1.0,e4
103,0.5,f3
401,1.0,Na3
22,1.0,Nf3
233,1.0,e4
24,1.0,e4
319,1.0,e4
47,0.0,e4
33,0.0,e4
11,0.0,e4
67,1.0,e4
101,0.5,h3
5,1.0,e4
23,0.0,a3
95,0.0,e4
11,0.0,e4
14,1.0,e4
111,0.0,f4
48,1.0,e4
112,1.0,e4
86,0.5,d4
72,1.0,Nf3
31,0.0,h4
101,0.0,d4
73,0.0,e4
72,1.0,b4
16,1.0,e4
123,0.5,d4
55,0.0,h4
106,1.0,e4
96,1.0,e4
22,1.0,e4
13,0.0,e4
128,0.0,e4
96,1.0,e4
19,0.0,d4
16,1.0,e4
94,0.5,e4
106,0.0,d4
14,1.0,e4
43,1.0,e4
39,1.0,Nc3
416,0.0,e4
138,1.0,e4
19,0.0,e4
25,0.0,e4
256,0.5,e4
24,1.0,Nf3
16,1.0,c4
397,1.0,e4
340,0.0,e4
113,0.0,Nf3
111,1.0,e4
310,0.0,e4
166,0.5,e4
42,1.0,e4
26,1.0,e4
114,0.5,d3
164,1.0,e4
145,1.0,e4
114,1.0,e4
49,1.0,g3
18,1.0,e4
27,0.0,d4
4,1.0,e4
96,1.0,e4
8,1.0,e4
20,1.0,e4
94,1.0,e4
76,1.0,h3
135,0.5,e4
14,1.0,e4
18,1.0,d4
25,0.0,e4
20,1.0,d4
87,0.0,b3
22,1.0,e4
158,0.5,g3
77,0.0,e4
54,0.5,g3
65,1.0,e4
450,0.5,e4
23,0.0,b3
26,1.0,e4
163,0.5,a3
85,0.0,d4
12,1.0,e4
117,0.5,e4
12,1.0,e4
206,0.0,h4
9,0.0,e4
58,1.0,e4
83,1.0,e4
224,0.0,e4
28,1.0,d4
24,1.0,e4
30,1.0,d4
211,0.5,d3
126,0.5,e4
112,0.5,e4
13,0.0,e4
197,1.0,e4
128,1.0,e4
116,0.5,c4
66,1.0,e4
74,0.0,d4
16,1.0,c4
23,0.0,e3
24,1.0,c4
16,1.0,e4
24,1.0,e4
11,0.0,e4
114,0.5,e4
96,0.5,e4
30,1.0,e4
95,0.0,c4
14,1.0,e4
20,1.0,d4
19,0.0,e4
119,0.5,e4
13,0.0,e4
108,0.5,Nc3
76,1.0,e4
119,0.5,e4
29,0.0,e4
64,0.0,c3
30,1.0,e4
10,1.0,d4
121,0.0,e4
154,1.0,e4
117,0.5,e4
73,0.0,e4
155,0.5,e4
135,0.5,e4
22,1.0,e4
46,1.0,e4
17,0.0,e4
383,1.0,e4
450,0.5,e4
22,1.0,e4
14,1.0,Nf3
97,0.5,Nc3
13,0.0,e4
450,0.5,e4
19,0.0,e4
117,1.0,e4
79,0.0,e4
24,1.0,g3
103,0.5,Nf3
33,0.0,c3
22,1.0,e4
12,0.0,f3
29,1.0,e4
221,0.5,e4
394,0.0,e4
15,0.0,e4
137,0.5,c4
19,0.0,Nf3
9,0.0,e4
450,0.5,Nc3
9,0.0,e4
7,0.0,e4
16,1.0,e4
19,0.0,c3
92,0.5,e3
354,0.0,f4
75,0.5,g3
26,1.0,e4
14,1.0,e4
20,1.0,e4
65,0.5,e4
133,0.0,d4
27,0.0,c3
337,1.0,e4
190,0.5,e4
450,0.5,c4
416,0.0,e4
26,1.0,e4
49,0.5,e4
77,0.5,d4
220,0.5,e4
40,1.0,e4
22,1.0,Nf3
28,1.0,e4
25,0.0,e4
33,1.0,d4
386,0.0,e4
10,1.0,e4
94,1.0,e4
34,1.0,c4
52,0.0,c3
7,0.0,e4
26,1.0,e4
91,0.5,a3
10,1.0,g3
106,0.5,e4
10,1.0,e4
86,1.0,g3
47,0.0,e4
80,0.5,e4
63,0.0,e4
26,1.0,e4
426,0.0,Nf3
101,0.0,a3
210,1.0,e3
128,1.0,e4
51,1.0,e4
16,1.0,Na3
30,1.0,e4
14,1.0,a4
24,1.0,g3
171,0.5,e4
28,1.0,e4
9,0.0,e4
94,1.0,Na3
98,1.0,e4
94,1.0,c4
80,1.0,Nf3
28,1.0,c4
29,0.0,g3
16,1.0,e4
99,1.0,c4
19,0.0,e4
317,1.0,Nf3
27,0.0,g3
23,0.0,e4
50,1.0,e4
162,0.5,d3
89,0.0,e4
228,0.5,b4
22,1.0,e4
61,0.0,d4
22,1.0,Nf3
105,0.5,e4
21,0.0,e4
27,0.0,a4
26,1.0,e4
25,0.0,h4
12,1.0,e4
294,0.0,g3
12,1.0,h3
9,0.0,b4
28,1.0,e4
25,0.0,e4
26,1.0,b3
212,0.0,e4
71,0.0,e4
141,0.5,h3
65,0.0,e4
78,1.0,c4
15,0.0,e4
17,0.0,d4
100,0.5,e4
103,0.0,e4
108,0.0,c4
89,0.5,f4
74,1.0,Nf3
25,0.0,e4
217,1.0,a4
116,0.0,b4
450,0.5,c4
450,0.5,e4
97,0.5,Nc3
179,0.5,e4
26,1.0,e4
46,1.0,c3
26,1.0,e4
6,1.0,e4
135,0.5,e4
74,1.0,e4
450,0.5,e4
50,1.0,e4
11,0.0,e4
20,1.0,g3
168,0.0,h4
104,0.5,e4
112,1.0,e4
14,1.0,e4
24,1.0,d4
51,0.5,e4
383,1.0,e4
27,0.0,e4
69,0.0,e4
22,0.0,g3
28,1.0,e4
24,1.0,e4
48,0.5,c4
24,1.0,e4
245,1.0,d4
450,0.5,e4
85,0.5,e4
5,0.0,c4
367,1.0,Nf3
77,1.0,e4
450,0.5,e4
8,1.0,e4
449,1.0,e4
18,1.0,e3
60,1.0,Nf3
95,0.0,e4
53,0.0,e4
24,1.0,e4
73,0.5,b3
429,1.0,Nf3
125,0.5,e4
35,1.0,e4
63,0.0,Nf3
22,1.0,e4
83,0.5,e4
15,0.0,e4
18,1.0,Nf3
119,0.5,e4
36,1.0,e4
27,0.0,Nc3
90,1.0,e4
21,0.0,h4
54,1.0,e3
19,0.0,e4
85,1.0,e4
450,0.5,e4
55,0.0,Nf3
450,0.5,Nh3
53,0.0,e4
47,0.0,e4
307,1.0,d4
19,0.0,e4
9,0.0,e4
450,0.5,e4
105,0.5,e4
450,0.5,e4
450,0.5,g3
22,1.0,e4
441,1.0,e4
21,0.0,e4
14,0.0,e4
16,1.0,Nf3
18,1.0,c4
150,0.5,e4
20,1.0,e4
450,0.5,e4
191,0.5,g3
110,0.5,Nf3
6,1.0,e4
132,1.0,e4
20,1.0,e4
224,0.0,e4
8,1.0,e4
98,1.0,d4
450,0.5,e3
101,0.5,e4
20,1.0,e4
27,0.0,Nc3
89,0.5,c4
28,1.0,e4
88,0.5,e4
391,1.0,g3
19,0.0,e3
26,1.0,e4
21,0.0,e4
27,0.0,e4
406,0.0,a3
20,1.0,e4
125,0.5,e4
4,1.0,e4
71,0.0,g3
355,1.0,e4
94,0.0,e4
188,0.0,c3
13,0.0,e4
112,1.0,e4
76,0.5,e4
111,0.5,e4
14,1.0,e4
9,0.0,e4
285,0.5,e4
298,0.0,e4
228,1.0,e4
87,0.0,e4
50,0.5,f4
19,0.0,c4
16,1.0,e4
269,1.0,c4
88,0.5,g3
23,0.0,h3
64,0.0,e4
60,0.5,Nf3
382,0.0,e4
18,1.0,e4
28,1.0,e4
29,0.0,e4
364,0.0,e4
179,0.5,h3
28,1.0,g3
62,0.0,e4
353,1.0,e4
108,0.5,e4
419,1.0,e4
191,0.0,d4
117,0.5,e4
107,0.5,e4
12,1.0,e4
144,0.5,Na3
94,1.0,e4
65,0.0,e4
8,1.0,c3
59,0.0,e3
6,1.0,g3
138,0.5,Nf3
70,0.5,e4
22,1.0,e4
27,0.0,e4
79,0.5,e4
75,0.0,e4
10,1.0,d4
449,1.0,e4
75,1.0,e4
143,0.5,e4
91,0.5,e4
20,1.0,e4
22,1.0,a3
28,1.0,e4
11,0.0,b3
49,0.5,c4
394,0.0,d3
147,0.5,e4
19,0.0,d4
87,0.0,Nf3
450,0.5,Nf3
130,0.5,d4
95,0.0,Nf3
78,1.0,b3
20,1.0,e4
29,0.0,f3
22,1.0,Nf3
23,0.0,Nf3
12,1.0,e4
136,0.5,Nf3
29,0.0,e4
30,1.0,g3
369,1.0,e4
13,1.0,e4
70,1.0,c3
6,1.0,e4
24,1.0,e4
341,1.0,e4
21,0.0,e4
4,1.0,d4
66,1.0,g3
390,0.0,e4
87,0.5,e4
53,0.0,c4
12,1.0,e4
375,1.0,e4
86,1.0,e4
43,0.0,e4
10,1.0,c4
174,0.5,e4
45,0.0,e4
12,1.0,b3
112,1.0,e4
17,0.0,h3
300,0.5,e4
16,0.0,e4
6,1.0,e4
104,0.5,e4
83,0.5,e4
12,1.0,e4
87,0.5,e4
83,0.5,Nf3
139,0.5,e4
105,0.5,Nh3
341,1.0,e4
98,0.5,e4
46,1.0,e4
106,0.5,e4
27,0.0,g3
119,0.5,Na3
244,0.0,e4
181,0.0,e4
9,0.0,d4
25,0.0,f4
133,0.5,d4
7,0.0,e4
58,1.0,e4
78,0.5,e4
89,0.5,h3
104,0.5,e4
11,0.0,e4
14,1.0,f4
112,0.5,a3
16,1.0,e4
22,1.0,e4
67,1.0,e4
100,0.5,h4
48,0.5,e4
103,1.0,Nf3
450,0.5,e4
403,1.0,e4
19,0.0,h3
29,0.0,a3
86,0.5,c4
36,1.0,e4
108,1.0,e4
129,0.5,e4
24,1.0,e4
5,0.0,e4
76,1.0,g3
27,0.0,e4
40,1.0,g3
30,1.0,Nf3
68,1.0,e4
12,1.0,e4
22,1.0,e4
39,0.0,c4
14,1.0,e4
14,1.0,h3
123,0.5,b3
27,0.0,b4
19,0.0,e4
169,0.5,e4
82,0.5,d4
132,0.5,e4
22,1.0,e4
23,0.0,c4
29,0.0,Nf3
20,1.0,e4
450,0.5,e4
50,1.0,e4
113,0.0,e4
128,0.5,e4
20,1.0,e4
419,1.0,e4
111,0.5,c4
28,1.0,e3
13,0.0,e4
10,1.0,e4
14,1.0,f3
103,0.5,Nf3
377,1.0,e3
23,0.0,e4
94,1.0,e4
21,0.0,b4
98,0.5,e4
326,0.5,e4
19,0.0,e4
13,0.0,e4
8,1.0,e4
12,1.0,Nc3
108,0.5,e4
18,1.0,e4
14,1.0,g3
13,0.0,g3
19,0.0,a3
376,0.0,f4
29,0.0,e4
450,0.5,d4
110,1.0,e4
69,0.5,e3
22,1.0,c3
30,1.0,e4
22,1.0,e4
95,0.0,e4
119,0.5,e4
160,0.0,c4
23,0.0,e4
18,1.0,e4
112,0.5,g3
20,1.0,c4
24,1.0,e4
157,0.5,e4
91,1.0,e4
27,0.0,e4
393,1.0,e4
15,0.0,b3
27,0.0,c3
109,0.0,f4
16,1.0,e4
12,1.0,e4
108,1.0,c4
71,0.5,e4
63,0.5,e3
16,1.0,Nf3
85,0.5,h3
11,0.0,Nf3
387,1.0,e4
125,0.5,e4
202,0.5,d4
16,1.0,e4
356,0.0,e4
14,1.0,e4
450,0.5,e4
130,0.5,e4
11,0.0,d3
32,1.0,e4
59,1.0,e3
21,0.0,e4
207,0.0,g3
48,1.0,e4
15,0.0,e4
62,1.0,Nf3
450,0.5,e4
334,0.0,c3
93,1.0,c4
66,1.0,e4
22,1.0,Nf3
280,0.0,e4
259,1.0,c4
23,0.0,e4
140,0.5,e4
98,1.0,e4
12,1.0,e4
66,1.0,e4
20,1.0,g3
188,0.5,d4
14,0.0,e4
73,0.5,e4
360,0.0,e4
324,0.0,e4
27,0.0,e4
11,1.0,h3
78,0.5,e4
16,1.0,e4
53,0.0,a4
20,1.0,e4
50,1.0,e4
70,1.0,d4
79,1.0,Nf3
38,0.5,e4
97,0.0,e4
93,0.5,e4
22,0.0,b3
18,1.0,d3
20,1.0,e4
8,1.0,e4
22,1.0,Nh3
19,0.0,e4
14,1.0,e4
87,0.5,Nf3
130,1.0,Nf3
112,0.5,e4
18,1.0,c3
125,0.0,e3
99,0.0,e4
23,0.0,g3
327,1.0,e4
16,1.0,g3
23,0.0,g3
27,0.0,e4
23,0.0,e4
129,0.5,Nf3
17,0.0,e4
91,1.0,e4
21,0.0,e4
